filename,color,true_level,pred_level,confidence,correct,error_gap
lvl0_Scanned_Documents_(106)_1_1_M_0001.png,M,0,0,0.9753,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0002.png,M,0,0,0.9763,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0003.png,M,0,0,0.9742,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0004.png,M,0,0,0.9807,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0005.png,M,0,0,0.9813,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0006.png,M,0,0,0.9748,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0007.png,M,0,0,0.9759,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0008.png,M,0,0,0.976,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0009.png,M,0,0,0.9758,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0010.png,M,0,0,0.9749,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0011.png,M,0,0,0.9736,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0012.png,M,0,0,0.9745,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0013.png,M,0,0,0.9797,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0014.png,M,0,0,0.9782,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0015.png,M,0,0,0.9751,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0016.png,M,0,0,0.9757,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0017.png,M,0,0,0.9795,True,0
lvl0_Scanned_Documents_(106)_1_1_M_0018.png,M,0,0,0.9791,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0001.png,M,0,0,0.9716,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0002.png,M,0,0,0.9732,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0003.png,M,0,0,0.9753,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0004.png,M,0,0,0.9715,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0005.png,M,0,0,0.9744,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0006.png,M,0,0,0.9825,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0007.png,M,0,0,0.9732,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0008.png,M,0,0,0.9714,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0009.png,M,0,0,0.9746,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0010.png,M,0,0,0.974,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0011.png,M,0,0,0.975,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0012.png,M,0,0,0.9748,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0013.png,M,0,0,0.9799,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0014.png,M,0,0,0.9798,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0015.png,M,0,0,0.9747,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0016.png,M,0,0,0.9808,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0017.png,M,0,0,0.9779,True,0
lvl0_Scanned_Documents_(106)_2_1_M_0018.png,M,0,0,0.9742,True,0
lvl0_Scanned_Documents_(106)_3_1_M_0001.png,M,0,0,0.978,True,0
lvl0_Scanned_Documents_(106)_3_1_M_0002.png,M,0,0,0.9754,True,0
lvl0_Scanned_Documents_(106)_3_1_M_0003.png,M,0,0,0.9786,True,0
lvl0_Scanned_Documents_(106)_3_1_M_0004.png,M,0,0,0.9755,True,0
lvl0_Scanned_Documents_(106)_3_1_M_0005.png,M,0,0,0.9768,True,0
lvl0_Scanned_Documents_(106)_3_1_M_0006.png,M,0,0,0.9784,True,0
lvl0_Scanned_Documents_(106)_3_1_M_0007.png,M,0,0,0.9715,True,0
lvl0_Scanned_Documents_(106)_3_1_M_0008.png,M,0,0,0.9695,True,0
lvl0_Scanned_Documents_(106)_3_1_M_0009.png,M,0,0,0.9723,True,0
lvl0_Scanned_Documents_(106)_3_1_M_0010.png,M,0,0,0.9779,True,0
lvl0_Scanned_Documents_(106)_3_1_M_0011.png,M,0,0,0.98,True,0
lvl0_Scanned_Documents_(106)_3_1_M_0012.png,M,0,0,0.9802,True,0
lvl0_Scanned_Documents_(106)_3_1_M_0013.png,M,0,0,0.9771,True,0
lvl0_Scanned_Documents_(106)_3_1_M_0014.png,M,0,0,0.9779,True,0
