filename,color,true_level,pred_level,confidence,correct,error_gap
lvl0_Scanned_Documents_(106)_1_1_K_0001.png,K,0,0,0.9961,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0002.png,K,0,0,0.9973,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0003.png,K,0,0,0.9978,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0004.png,K,0,0,0.9984,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0005.png,K,0,0,0.9961,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0006.png,K,0,0,0.9964,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0007.png,K,0,0,0.9942,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0008.png,K,0,0,0.9955,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0009.png,K,0,0,0.998,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0010.png,K,0,0,0.9978,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0011.png,K,0,0,0.9988,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0012.png,K,0,0,0.9844,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0013.png,K,0,0,0.9965,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0014.png,K,0,0,0.9986,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0015.png,K,0,0,0.9972,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0016.png,K,0,0,0.9947,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0017.png,K,0,0,0.998,True,0
lvl0_Scanned_Documents_(106)_1_1_K_0018.png,K,0,0,0.9976,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0001.png,K,0,0,0.9978,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0002.png,K,0,0,0.9962,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0003.png,K,0,0,0.9937,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0004.png,K,0,0,0.9968,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0005.png,K,0,0,0.9969,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0006.png,K,0,0,0.9957,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0007.png,K,0,0,0.9965,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0008.png,K,0,0,0.9926,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0009.png,K,0,0,0.9959,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0010.png,K,0,0,0.9929,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0011.png,K,0,0,0.997,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0012.png,K,0,0,0.9901,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0013.png,K,0,0,0.9962,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0014.png,K,0,0,0.9969,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0015.png,K,0,0,0.9979,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0016.png,K,0,0,0.996,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0017.png,K,0,0,0.9972,True,0
lvl0_Scanned_Documents_(106)_2_1_K_0018.png,K,0,0,0.9953,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0001.png,K,0,0,0.9988,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0002.png,K,0,0,0.9988,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0003.png,K,0,0,0.9965,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0004.png,K,0,0,0.9974,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0005.png,K,0,0,0.996,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0006.png,K,0,0,0.9964,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0007.png,K,0,0,0.9958,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0008.png,K,0,0,0.9971,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0009.png,K,0,0,0.9954,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0010.png,K,0,0,0.9951,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0011.png,K,0,0,0.9959,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0012.png,K,0,0,0.9939,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0013.png,K,0,0,0.9977,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0014.png,K,0,0,0.9966,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0015.png,K,0,0,0.9968,True,0
lvl0_Scanned_Documents_(106)_3_1_K_0016.png,K,0,0,0.9979,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0001.png,K,0,0,0.9959,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0002.png,K,0,0,0.9972,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0003.png,K,0,0,0.9963,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0004.png,K,0,0,0.9969,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0005.png,K,0,0,0.9885,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0006.png,K,0,0,0.997,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0007.png,K,0,0,0.9765,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0008.png,K,0,0,0.9966,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0009.png,K,0,0,0.9961,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0010.png,K,0,0,0.9969,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0011.png,K,0,0,0.9955,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0012.png,K,0,0,0.9967,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0013.png,K,0,0,0.9977,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0014.png,K,0,0,0.9971,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0015.png,K,0,0,0.9975,True,0
lvl0_Scanned_Documents_(106)_4_1_K_0016.png,K,0,0,0.9939,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0001.png,K,0,0,0.9981,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0002.png,K,0,0,0.9955,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0003.png,K,0,0,0.9959,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0004.png,K,0,0,0.9984,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0005.png,K,0,0,0.9975,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0006.png,K,0,0,0.9968,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0007.png,K,0,0,0.9839,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0008.png,K,0,0,0.9952,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0009.png,K,0,0,0.9978,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0010.png,K,0,0,0.9968,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0011.png,K,0,0,0.9973,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0012.png,K,0,0,0.998,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0013.png,K,0,0,0.998,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0014.png,K,0,0,0.9962,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0015.png,K,0,0,0.9974,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0016.png,K,0,0,0.9966,True,0
lvl0_Scanned_Documents_(106)_5_1_K_0017.png,K,0,0,0.9909,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0001.png,K,0,0,0.9978,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0002.png,K,0,0,0.9955,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0003.png,K,0,0,0.9972,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0004.png,K,0,0,0.994,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0005.png,K,0,0,0.9964,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0006.png,K,0,0,0.9965,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0007.png,K,0,0,0.9971,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0008.png,K,0,0,0.9993,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0009.png,K,0,0,0.9968,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0010.png,K,0,0,0.9986,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0011.png,K,0,0,0.9971,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0012.png,K,0,0,0.9973,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0013.png,K,0,0,0.9983,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0014.png,K,0,0,0.9971,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0015.png,K,0,0,0.998,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0016.png,K,0,0,0.998,True,0
lvl0_Scanned_Documents_(106)_6_1_K_0017.png,K,0,0,0.9947,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0001.png,K,0,0,0.9953,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0002.png,K,0,0,0.998,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0003.png,K,0,0,0.9977,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0004.png,K,0,0,0.996,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0005.png,K,0,0,0.9956,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0006.png,K,0,0,0.9976,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0007.png,K,0,0,0.9964,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0008.png,K,0,0,0.9963,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0009.png,K,0,0,0.9984,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0010.png,K,0,0,0.9967,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0011.png,K,0,0,0.9978,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0012.png,K,0,0,0.9936,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0013.png,K,0,0,0.9973,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0014.png,K,0,0,0.9954,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0015.png,K,0,0,0.9978,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0016.png,K,0,0,0.9934,True,0
lvl0_Scanned_Documents_(106)_7_1_K_0017.png,K,0,5,0.924,False,5
lvl0_Scanned_Documents_(106)_8_1_K_0001.png,K,0,0,0.9989,True,0
lvl0_Scanned_Documents_(106)_8_1_K_0002.png,K,0,0,0.9985,True,0
lvl0_Scanned_Documents_(106)_8_1_K_0003.png,K,0,0,0.997,True,0
lvl0_Scanned_Documents_(106)_8_1_K_0004.png,K,0,0,0.9981,True,0
lvl0_Scanned_Documents_(106)_8_1_K_0005.png,K,0,0,0.9952,True,0
lvl0_Scanned_Documents_(106)_8_1_K_0006.png,K,0,0,0.996,True,0
lvl0_Scanned_Documents_(106)_8_1_K_0007.png,K,0,0,0.9961,True,0
