filename,color,true_level,pred_level,confidence,correct,error_gap
lvl0_Scanned_Documents_(106)_1_1_Y_0001.png,Y,0,0,0.979,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0002.png,Y,0,0,0.9786,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0003.png,Y,0,0,0.9791,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0004.png,Y,0,0,0.9804,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0005.png,Y,0,0,0.9796,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0006.png,Y,0,0,0.9814,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0007.png,Y,0,0,0.9724,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0008.png,Y,0,0,0.974,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0009.png,Y,0,0,0.9707,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0010.png,Y,0,0,0.9704,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0011.png,Y,0,0,0.9761,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0012.png,Y,0,0,0.9767,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0013.png,Y,0,0,0.9766,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0014.png,Y,0,0,0.9706,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0015.png,Y,0,0,0.9725,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0016.png,Y,0,0,0.9749,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0017.png,Y,0,0,0.9737,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0018.png,Y,0,0,0.972,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0001.png,Y,0,0,0.9767,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0002.png,Y,0,0,0.9777,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0003.png,Y,0,0,0.977,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0004.png,Y,0,0,0.9775,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0005.png,Y,0,0,0.9769,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0006.png,Y,0,0,0.9771,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0007.png,Y,0,0,0.9788,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0008.png,Y,0,0,0.9749,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0009.png,Y,0,0,0.9761,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0010.png,Y,0,0,0.9749,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0011.png,Y,0,0,0.978,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0012.png,Y,0,0,0.9726,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0013.png,Y,0,0,0.9769,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0014.png,Y,0,0,0.9741,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0015.png,Y,0,0,0.9736,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0016.png,Y,0,0,0.9721,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0017.png,Y,0,0,0.9771,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0018.png,Y,0,0,0.9717,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0001.png,Y,0,0,0.9775,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0002.png,Y,0,0,0.9754,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0003.png,Y,0,0,0.9782,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0004.png,Y,0,0,0.9761,True,0
