filename,color,true_level,pred_level,confidence,correct,error_gap
lvl0_Scanned_Documents_(106)_1_1_Y_0001.png,Y,0,0,0.9068,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0002.png,Y,0,0,0.9691,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0003.png,Y,0,0,0.9749,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0004.png,Y,0,0,0.9512,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0005.png,Y,0,0,0.9743,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0006.png,Y,0,0,0.993,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0007.png,Y,0,0,0.9918,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0008.png,Y,0,0,0.9109,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0009.png,Y,0,0,0.9615,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0010.png,Y,0,0,0.9945,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0011.png,Y,0,0,0.9866,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0012.png,Y,0,0,0.9455,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0013.png,Y,0,0,0.98,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0014.png,Y,0,0,0.9629,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0015.png,Y,0,0,0.8572,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0016.png,Y,0,0,0.9706,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0017.png,Y,0,0,0.9668,True,0
lvl0_Scanned_Documents_(106)_1_1_Y_0018.png,Y,0,0,0.9978,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0001.png,Y,0,0,0.9822,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0002.png,Y,0,0,0.9676,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0003.png,Y,0,0,0.9268,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0004.png,Y,0,0,0.9625,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0005.png,Y,0,0,0.9895,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0006.png,Y,0,0,0.966,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0007.png,Y,0,0,0.9805,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0008.png,Y,0,0,0.9894,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0009.png,Y,0,0,0.9529,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0010.png,Y,0,0,0.9742,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0011.png,Y,0,0,0.9851,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0012.png,Y,0,0,0.9717,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0013.png,Y,0,0,0.9817,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0014.png,Y,0,0,0.9728,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0015.png,Y,0,0,0.9881,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0016.png,Y,0,0,0.9725,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0017.png,Y,0,0,0.9634,True,0
lvl0_Scanned_Documents_(106)_2_1_Y_0018.png,Y,0,0,0.9894,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0001.png,Y,0,0,0.9777,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0002.png,Y,0,0,0.9852,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0003.png,Y,0,0,0.9714,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0004.png,Y,0,0,0.9633,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0005.png,Y,0,0,0.9782,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0006.png,Y,0,0,0.9771,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0007.png,Y,0,0,0.9876,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0008.png,Y,0,0,0.9823,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0009.png,Y,0,0,0.9835,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0010.png,Y,0,0,0.9196,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0011.png,Y,0,0,0.8831,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0012.png,Y,0,0,0.8778,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0013.png,Y,0,0,0.9509,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0014.png,Y,0,0,0.9541,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0015.png,Y,0,0,0.987,True,0
lvl0_Scanned_Documents_(106)_3_1_Y_0016.png,Y,0,0,0.9933,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0001.png,Y,0,0,0.9803,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0002.png,Y,0,0,0.9845,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0003.png,Y,0,0,0.9929,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0004.png,Y,0,0,0.9851,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0005.png,Y,0,0,0.9934,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0006.png,Y,0,0,0.9946,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0007.png,Y,0,0,0.9949,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0008.png,Y,0,0,0.9893,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0009.png,Y,0,0,0.9728,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0010.png,Y,0,0,0.8541,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0011.png,Y,0,0,0.8937,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0012.png,Y,0,0,0.8477,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0013.png,Y,0,0,0.9499,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0014.png,Y,0,0,0.98,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0015.png,Y,0,0,0.9883,True,0
lvl0_Scanned_Documents_(106)_4_1_Y_0016.png,Y,0,0,0.9825,True,0
lvl0_Scanned_Documents_(106)_5_1_Y_0001.png,Y,0,0,0.9829,True,0
lvl0_Scanned_Documents_(106)_5_1_Y_0002.png,Y,0,0,0.9819,True,0
lvl0_Scanned_Documents_(106)_5_1_Y_0003.png,Y,0,0,0.974,True,0
lvl0_Scanned_Documents_(106)_5_1_Y_0004.png,Y,0,0,0.9904,True,0
lvl0_Scanned_Documents_(106)_5_1_Y_0005.png,Y,0,0,0.9834,True,0
lvl0_Scanned_Documents_(106)_5_1_Y_0006.png,Y,0,0,0.9892,True,0
lvl0_Scanned_Documents_(106)_5_1_Y_0007.png,Y,0,0,0.9896,True,0
